Date,Open,High,Low,Close,Adj Close,Volume
2018-02-07,1.158920,1.161750,1.157130,1.158980,1.158980,0
2018-02-08,1.156570,1.159420,1.145480,1.156540,1.156540,0
2018-02-09,1.146590,1.152690,1.146080,1.146400,1.146400,0
2018-02-12,1.151280,1.153280,1.148700,1.151240,1.151240,0
2018-02-13,1.154660,1.155270,1.150750,1.154800,1.154800,0
2018-02-14,1.155340,1.155600,1.150060,1.155300,1.155300,0
2018-02-15,1.156670,1.157210,1.151980,1.156240,1.156240,0
2018-02-16,1.152910,1.154580,1.150510,1.153000,1.153000,0
2018-02-19,1.150850,1.153250,1.150400,1.150800,1.150800,0
2018-02-20,1.152340,1.155210,1.151900,1.152290,1.152290,0
2018-02-21,1.155000,1.156000,1.153650,1.154970,1.154970,0
2018-02-22,1.152690,1.154330,1.150590,1.152900,1.152900,0
2018-02-23,1.150170,1.152300,1.149120,1.150090,1.150090,0
2018-02-26,1.151530,1.154660,1.149530,1.151340,1.151340,0
2018-02-27,1.155940,1.155980,1.149150,1.155860,1.155860,0
2018-02-28,1.148490,1.152950,1.148300,1.148900,1.148900,0
2018-03-01,1.151910,1.156000,1.151430,1.151500,1.151500,0
2018-03-02,1.155240,1.156010,1.149690,1.155240,1.155240,0
2018-03-05,1.154300,1.159630,1.151200,1.153700,1.153700,0
2018-03-06,1.159500,1.165160,1.159300,1.159360,1.159360,0
2018-03-07,1.165190,1.169700,1.163080,1.164920,1.164920,0
2018-03-08,1.171180,1.173990,1.168370,1.171000,1.171000,0
2018-03-09,1.170890,1.172580,1.168120,1.170900,1.170900,0
2018-03-12,1.170240,1.171450,1.167620,1.170310,1.170310,0
2018-03-13,1.168790,1.170140,1.167800,1.168760,1.168760,0
2018-03-14,1.169470,1.171110,1.168380,1.169300,1.169300,0
2018-03-15,1.168770,1.170900,1.167770,1.168720,1.168720,0
2018-03-16,1.170900,1.171160,1.168720,1.170890,1.170890,0
2018-03-19,1.170270,1.173330,1.169200,1.170090,1.170090,0
2018-03-20,1.173500,1.174840,1.171210,1.173220,1.173220,0
2018-03-21,1.170890,1.172760,1.169800,1.170750,1.170750,0
2018-03-22,1.171100,1.172390,1.165720,1.171200,1.171200,0
2018-03-23,1.166250,1.170480,1.165260,1.166470,1.166470,0
2018-03-26,1.170070,1.174910,1.170070,1.170050,1.170050,0
2018-03-27,1.177070,1.177320,1.174760,1.176900,1.176900,0
2018-03-28,1.174400,1.180190,1.173990,1.174370,1.174370,0
2018-03-29,1.177710,1.179600,1.176010,1.177600,1.177600,0
2018-03-30,1.176300,1.176700,1.173400,1.176400,1.176400,0
2018-04-02,1.175460,1.176320,1.174100,1.175440,1.175440,0
2018-04-03,1.174180,1.177420,1.174170,1.174070,1.174070,0
2018-04-04,1.176680,1.180300,1.175600,1.176690,1.176690,0
2018-04-05,1.179500,1.180500,1.177420,1.179570,1.179570,0
2018-04-06,1.178660,1.180310,1.177010,1.178620,1.178620,0
2018-04-09,1.177300,1.179470,1.177190,1.177160,1.177160,0
2018-04-10,1.178090,1.181510,1.176930,1.178120,1.178120,0
2018-04-11,1.182200,1.187830,1.182100,1.182240,1.182240,0
2018-04-12,1.184400,1.188910,1.184300,1.184500,1.184500,0
2018-04-13,1.186600,1.187890,1.185070,1.186300,1.186300,0
2018-04-16,1.187670,1.188370,1.186410,1.187670,1.187670,0
2018-04-17,1.188140,1.193520,1.188100,1.188180,1.188180,0
2018-04-18,1.195900,1.198550,1.195600,1.195990,1.195990,0
2018-04-19,1.198920,1.199630,1.196210,1.198800,1.198800,0
2018-04-20,1.199260,1.200500,1.194990,1.199330,1.199330,0
2018-04-23,1.197750,1.198100,1.192640,1.197700,1.197700,0
2018-04-24,1.194200,1.198940,1.192550,1.194150,1.194150,0
2018-04-25,1.197560,1.199640,1.196310,1.197800,1.197800,0
2018-04-26,1.196000,1.198970,1.195670,1.195910,1.195910,0
2018-04-27,1.197600,1.198390,1.195210,1.197530,1.197530,0
2018-04-30,1.197710,1.198530,1.195690,1.197810,1.197810,0
2018-05-01,1.196890,1.197400,1.193800,1.196780,1.196780,0
2018-05-02,1.195060,1.196190,1.193510,1.195000,1.195000,0
2018-05-03,1.194260,1.196590,1.193700,1.194100,1.194100,0
2018-05-04,1.195580,1.197000,1.193690,1.195680,1.195680,0
2018-05-07,1.196190,1.197930,1.194700,1.196030,1.196030,0
2018-05-08,1.195700,1.195960,1.186670,1.195510,1.195510,0
2018-05-09,1.188080,1.192110,1.186460,1.188300,1.188300,0
2018-05-10,1.191300,1.194650,1.189850,1.191200,1.191200,0
2018-05-11,1.195090,1.195620,1.192470,1.195100,1.195100,0
2018-05-14,1.195100,1.197900,1.193960,1.195100,1.195100,0
2018-05-15,1.193410,1.194100,1.185870,1.193400,1.193400,0
2018-05-16,1.183750,1.184200,1.177190,1.183620,1.183620,0
2018-05-17,1.182200,1.183900,1.180250,1.182100,1.182100,0
2018-05-18,1.181000,1.181700,1.173130,1.181200,1.181200,0
2018-05-21,1.174090,1.175860,1.170750,1.174300,1.174300,0
2018-05-22,1.175120,1.177070,1.168720,1.175300,1.175300,0
2018-05-23,1.169200,1.169560,1.158150,1.169400,1.169400,0
2018-05-24,1.164030,1.165200,1.158790,1.164250,1.164250,0
2018-05-25,1.161880,1.164140,1.153990,1.162100,1.162100,0
2018-05-28,1.159650,1.162800,1.154570,1.159500,1.159500,0
2018-05-29,1.155110,1.155300,1.144560,1.154980,1.154980,0
2018-05-30,1.143200,1.156130,1.142960,1.142990,1.142990,0
2018-05-31,1.153260,1.157060,1.146500,1.153200,1.153200,0
2018-06-01,1.151690,1.157150,1.150340,1.151590,1.151590,0
2018-06-04,1.153550,1.156140,1.152890,1.153500,1.153500,0
2018-06-05,1.156210,1.156230,1.150640,1.156100,1.156100,0
2018-06-06,1.154080,1.163860,1.153170,1.154100,1.154100,0
2018-06-07,1.161650,1.163430,1.158790,1.161800,1.161800,0
2018-06-08,1.156830,1.161590,1.153700,1.156600,1.156600,0
2018-06-11,1.160740,1.165600,1.159360,1.160440,1.160440,0
2018-06-12,1.161240,1.162440,1.159180,1.161270,1.161270,0
2018-06-13,1.159450,1.162130,1.158840,1.159420,1.159420,0
2018-06-14,1.162280,1.164380,1.155790,1.162100,1.162100,0
2018-06-15,1.152830,1.158570,1.152700,1.153090,1.153090,0
2018-06-18,1.156600,1.157090,1.153310,1.156600,1.156600,0
2018-06-19,1.156320,1.156870,1.148700,1.156250,1.156250,0
2018-06-20,1.152000,1.154220,1.150970,1.152040,1.152040,0
2018-06-21,1.153070,1.154070,1.148300,1.153240,1.153240,0
2018-06-22,1.150780,1.154940,1.150000,1.150800,1.150800,0
2018-06-25,1.151960,1.155310,1.148900,1.151950,1.151950,0
2018-06-26,1.154890,1.156380,1.152760,1.154980,1.154980,0
2018-06-27,1.154260,1.155420,1.151990,1.154370,1.154370,0
2018-06-28,1.152520,1.156380,1.151490,1.152610,1.152610,0
2018-06-29,1.153480,1.159920,1.153480,1.153490,1.153490,0
2018-07-02,1.156430,1.156630,1.153400,1.156400,1.156400,0
2018-07-03,1.156350,1.158390,1.155890,1.156300,1.156300,0
2018-07-04,1.156560,1.157740,1.154800,1.156480,1.156480,0
2018-07-05,1.157200,1.161820,1.156800,1.157270,1.157270,0
2018-07-06,1.161300,1.163890,1.161000,1.161280,1.161280,0
2018-07-09,1.162600,1.164960,1.160480,1.162600,1.162600,0
2018-07-10,1.165450,1.165900,1.163290,1.165470,1.165470,0
2018-07-11,1.164290,1.165650,1.161870,1.163920,1.163920,0
2018-07-12,1.162250,1.170730,1.162140,1.162400,1.162400,0
2018-07-13,1.169610,1.170800,1.165900,1.169710,1.169710,0
2018-07-16,1.170400,1.171500,1.167670,1.170430,1.170430,0
2018-07-17,1.167160,1.168060,1.164020,1.167130,1.167130,0
2018-07-18,1.165940,1.166840,1.160300,1.165730,1.165730,0
2018-07-19,1.163100,1.163930,1.161300,1.163100,1.163100,0
2018-07-20,1.163890,1.165360,1.162500,1.163970,1.163970,0
2018-07-23,1.163500,1.163680,1.160330,1.163600,1.163600,0
