Date,Open,High,Low,Close,Adj Close,Volume
2018-02-07,4.642100,4.655300,4.633800,4.642100,4.642100,0
2018-02-08,4.649100,4.656800,4.646000,4.649100,4.649100,0
2018-02-09,4.645800,4.656600,4.633800,4.645800,4.645800,0
2018-02-12,4.656100,4.656100,4.647000,4.656100,4.656100,0
2018-02-13,4.649300,4.659600,4.647800,4.649300,4.649300,0
2018-02-14,4.653500,4.659700,4.653000,4.653500,4.653500,0
2018-02-15,4.654200,4.661500,4.649800,4.654200,4.654200,0
2018-02-16,4.655400,4.660800,4.652600,4.655400,4.655400,0
2018-02-19,4.658900,4.660900,4.653500,4.658900,4.658900,0
2018-02-20,4.656000,4.661500,4.651700,4.656000,4.656000,0
2018-02-21,4.655400,4.662500,4.646300,4.655400,4.655400,0
2018-02-22,4.653100,4.658000,4.648100,4.653100,4.653100,0
2018-02-23,4.649400,4.655400,4.638300,4.649400,4.649400,0
2018-02-26,4.647900,4.660800,4.647900,4.647900,4.647900,0
2018-02-27,4.649300,4.659000,4.648400,4.649300,4.649300,0
2018-02-28,4.656200,4.662600,4.651400,4.656200,4.656200,0
2018-03-01,4.651400,4.658800,4.649400,4.651400,4.651400,0
2018-03-02,4.651200,4.659300,4.651200,4.651200,4.651200,0
2018-03-05,4.659000,4.660700,4.653500,4.659000,4.659000,0
2018-03-06,4.654700,4.658800,4.653600,4.654700,4.654700,0
2018-03-07,4.653900,4.660100,4.653100,4.653900,4.653900,0
2018-03-08,4.654900,4.660600,4.649700,4.654900,4.654900,0
2018-03-09,4.649400,4.656300,4.649200,4.649400,4.649400,0
2018-03-12,4.655500,4.660100,4.652200,4.655500,4.655500,0
2018-03-13,4.655500,4.661200,4.654500,4.655500,4.655500,0
2018-03-14,4.655600,4.661600,4.655600,4.655600,4.655600,0
2018-03-15,4.654900,4.664800,4.653400,4.654900,4.654900,0
2018-03-16,4.660500,4.667100,4.657100,4.660500,4.660500,0
2018-03-19,4.664500,4.665600,4.660000,4.664500,4.664500,0
2018-03-20,4.661700,4.666400,4.661400,4.661700,4.661700,0
2018-03-21,4.664300,4.666100,4.660800,4.659400,4.659400,0
2018-03-22,4.662600,4.665700,4.660800,4.662600,4.662600,0
2018-03-23,4.661300,4.665900,4.656000,4.661300,4.661300,0
2018-03-26,4.659000,4.660700,4.644800,4.659000,4.659000,0
2018-03-27,4.643900,4.653700,4.643900,4.643900,4.643900,0
2018-03-28,4.648500,4.654800,4.644800,4.648500,4.648500,0
2018-03-29,4.648000,4.659100,4.648000,4.648000,4.648000,0
2018-03-30,4.651600,4.657400,4.649400,4.651600,4.651600,0
2018-04-02,4.649600,4.659400,4.649600,4.649600,4.649600,0
2018-04-03,4.654000,4.659600,4.653700,4.654000,4.654000,0
2018-04-04,4.654800,4.661100,4.653300,4.654800,4.654800,0
2018-04-05,4.659200,4.660700,4.655900,4.659200,4.659200,0
2018-04-06,4.654300,4.660300,4.654300,4.654300,4.654300,0
2018-04-09,4.660000,4.660400,4.657800,4.660000,4.660000,0
2018-04-10,4.658200,4.660100,4.650300,4.658200,4.658200,0
2018-04-11,4.651700,4.661500,4.650700,4.651700,4.651700,0
2018-04-12,4.656000,4.660900,4.654500,4.656000,4.656000,0
2018-04-13,4.655300,4.659400,4.653700,4.655300,4.655300,0
2018-04-16,4.659100,4.659100,4.635100,4.659100,4.659100,0
2018-04-17,4.634300,4.648600,4.634300,4.634300,4.634300,0
2018-04-18,4.637700,4.651800,4.637700,4.637700,4.637700,0
2018-04-19,4.648100,4.657700,4.648100,4.648100,4.648100,0
2018-04-20,4.651300,4.659300,4.649900,4.651300,4.651300,0
2018-04-23,4.655900,4.656300,4.650700,4.655900,4.655900,0
2018-04-24,4.652000,4.654000,4.646000,4.652000,4.652000,0
2018-04-25,4.648000,4.653700,4.634500,4.648000,4.648000,0
2018-04-26,4.641100,4.657300,4.641100,4.641100,4.641100,0
2018-04-27,4.652700,4.663600,4.652700,4.652700,4.652700,0
2018-04-30,4.660400,4.660400,4.653100,4.660400,4.660400,0
2018-05-01,4.658300,4.658300,4.625300,4.658300,4.658300,0
2018-05-02,4.631100,4.663100,4.631100,4.631100,4.631100,0
2018-05-03,4.656700,4.666100,4.656700,4.656700,4.656700,0
2018-05-04,4.659300,4.661600,4.649000,4.659300,4.659300,0
2018-05-07,4.656200,4.657400,4.649900,4.656200,4.656200,0
2018-05-08,4.650800,4.654600,4.643800,4.650800,4.650800,0
2018-05-09,4.645400,4.647400,4.637800,4.645400,4.645400,0
2018-05-10,4.637900,4.642200,4.632000,4.637900,4.637900,0
2018-05-11,4.634400,4.640800,4.627500,4.634400,4.634400,0
2018-05-14,4.631700,4.633700,4.617300,4.631700,4.631700,0
2018-05-15,4.619400,4.635800,4.619400,4.619400,4.619400,0
2018-05-16,4.628300,4.634300,4.628300,4.628300,4.628300,0
2018-05-17,4.626300,4.635900,4.624300,4.626300,4.626300,0
2018-05-18,4.628300,4.634600,4.624600,4.628300,4.628300,0
2018-05-21,4.628300,4.630200,4.606800,4.628300,4.628300,0
2018-05-22,4.619400,4.627000,4.618400,4.619400,4.619400,0
2018-05-23,4.622000,4.631200,4.620700,4.622000,4.622000,0
2018-05-24,4.620900,4.627000,4.613800,4.620900,4.620900,0
2018-05-25,4.623600,4.630500,4.620700,4.623600,4.623600,0
2018-05-28,4.624600,4.634200,4.593500,4.624600,4.624600,0
2018-05-29,4.630400,4.645600,4.629400,4.630400,4.630400,0
2018-05-30,4.640000,4.652100,4.633500,4.640000,4.640000,0
2018-05-31,4.642700,4.657600,4.642700,4.642700,4.642700,0
2018-06-01,4.651100,4.662500,4.651100,4.651100,4.651100,0
2018-06-04,4.657400,4.657400,4.649200,4.657400,4.657400,0
2018-06-05,4.651600,4.652300,4.646000,4.651600,4.651600,0
2018-06-06,4.646200,4.654300,4.645300,4.646200,4.646200,0
2018-06-07,4.648700,4.658200,4.648700,4.648700,4.648700,0
2018-06-08,4.653100,4.659800,4.652700,4.653100,4.653100,0
2018-06-11,4.658400,4.658400,4.653200,4.658400,4.658400,0
2018-06-12,4.657800,4.659800,4.654500,4.657800,4.657800,0
2018-06-13,4.654400,4.664500,4.654400,4.654400,4.654400,0
2018-06-14,4.659400,4.668800,4.658500,4.659400,4.659400,0
2018-06-15,4.661800,4.664600,4.654300,4.661800,4.661800,0
2018-06-18,4.662100,4.665000,4.659800,4.662100,4.662100,0
2018-06-19,4.662800,4.668100,4.660300,4.662800,4.662800,0
2018-06-20,4.663100,4.672200,4.660900,4.663100,4.663100,0
2018-06-21,4.665900,4.674000,4.664400,4.665900,4.665900,0
2018-06-22,4.665200,4.668400,4.656600,4.665200,4.665200,0
2018-06-25,4.660700,4.670200,4.658900,4.660700,4.660700,0
2018-06-26,4.660900,4.667600,4.657300,4.660900,4.660900,0
2018-06-27,4.653200,4.658700,4.646000,4.653200,4.653200,0
2018-06-28,4.647400,4.659700,4.647400,4.647400,4.647400,0
2018-06-29,4.653500,4.662600,4.653500,4.653500,4.653500,0
2018-07-02,4.660900,4.664700,4.652800,4.660900,4.660900,0
2018-07-03,4.655500,4.662900,4.648900,4.655500,4.655500,0
2018-07-04,4.654200,4.666700,4.653000,4.654200,4.654200,0
2018-07-05,4.654900,4.662100,4.654000,4.654900,4.654900,0
2018-07-06,4.656000,4.661100,4.654600,4.656000,4.656000,0
2018-07-09,4.657700,4.659500,4.652800,4.657700,4.657700,0
2018-07-10,4.654900,4.656700,4.648700,4.654900,4.654900,0
2018-07-11,4.654100,4.660100,4.651700,4.654100,4.654100,0
2018-07-12,4.651900,4.658400,4.651600,4.651900,4.651900,0
2018-07-13,4.651900,4.656900,4.646600,4.651900,4.651900,0
2018-07-16,4.649800,4.657400,4.646300,4.649800,4.649800,0
2018-07-17,4.650300,4.660500,4.646500,4.650300,4.650300,0
2018-07-18,4.644300,4.654100,4.644300,4.644300,4.644300,0
2018-07-19,4.647600,4.656200,4.647600,4.647600,4.647600,0
2018-07-20,4.647700,4.655200,4.645100,4.647700,4.647700,0
2018-07-23,4.652400,4.653100,4.639500,4.652400,4.652400,0
2018-07-24,4.643600,4.644300,4.623500,4.643600,4.643600,0
2018-07-25,4.624200,4.628000,4.618400,4.624200,4.624200,0
2018-07-26,4.616900,4.633900,4.616900,4.616900,4.616900,0
2018-07-27,4.631800,4.634800,4.615500,4.631800,4.631800,0
2018-07-30,4.619200,4.624700,4.619100,4.619200,4.619200,0
2018-07-31,4.620400,4.627000,4.617100,4.620400,4.620400,0
2018-08-01,4.616000,4.624200,4.613400,4.616000,4.616000,0
2018-08-02,4.613300,4.621100,4.613300,4.613300,4.613300,0
