Date,Open,High,Low,Close,Adj Close,Volume
2018-02-07,87.652000,87.675003,87.004997,87.653999,87.653999,0
2018-02-08,86.824997,87.352997,86.370003,86.875000,86.875000,0
2018-02-09,86.220001,86.761002,85.809998,86.189003,86.189003,0
2018-02-12,86.407997,86.565002,86.003998,86.425003,86.425003,0
2018-02-13,86.362000,86.415001,85.199997,86.389999,86.389999,0
2018-02-14,85.584000,85.727997,84.697998,85.589996,85.589996,0
2018-02-15,85.380997,85.536003,84.778000,85.370003,85.370003,0
2018-02-16,84.976997,85.154999,84.471001,85.001999,85.001999,0
2018-02-19,84.613998,84.962997,84.613998,84.611000,84.611000,0
2018-02-20,84.911003,85.112000,84.800003,84.897003,84.897003,0
2018-02-21,84.877998,85.254997,84.731003,84.894997,84.894997,0
2018-02-22,84.744003,84.831001,83.928001,84.692001,84.692001,0
2018-02-23,84.023003,84.478996,83.976997,84.007004,84.007004,0
2018-02-26,84.637001,84.637001,84.116997,84.644997,84.644997,0
2018-02-27,84.407997,84.477997,84.099998,84.397003,84.397003,0
2018-02-28,84.123001,84.186996,83.200996,84.108002,84.108002,0
2018-03-01,83.079002,83.588997,82.957001,83.082001,83.082001,0
2018-03-02,82.744003,82.872002,81.722000,82.710999,82.710999,0
2018-03-05,81.906998,82.008003,81.388000,81.879997,81.879997,0
2018-03-06,81.877998,82.523003,81.529999,81.848999,81.848999,0
2018-03-07,81.560997,82.097000,81.524002,81.497002,81.497002,0
2018-03-08,82.263000,82.454002,81.908997,82.264000,82.264000,0
2018-03-09,82.500999,83.426003,82.436996,82.500999,82.500999,0
2018-03-12,83.416000,83.485001,82.920998,83.421997,83.421997,0
2018-03-13,82.773003,83.433998,82.456001,82.732002,82.732002,0
2018-03-14,82.224998,82.428001,81.779999,82.160004,82.160004,0
2018-03-15,81.939003,81.966003,81.162003,81.939003,81.939003,0
2018-03-16,81.435997,81.435997,80.681999,81.435997,81.435997,0
2018-03-19,80.918999,81.389000,80.540001,80.931999,80.931999,0
2018-03-20,81.056000,81.585999,81.004997,81.016998,81.016998,0
2018-03-21,81.438004,82.052002,81.400002,81.426003,81.426003,0
2018-03-22,82.107002,82.370003,81.462997,82.128998,82.128998,0
2018-03-23,81.177002,82.043999,81.056000,81.164001,81.164001,0
2018-03-26,81.387001,81.856003,81.306999,81.398003,81.398003,0
2018-03-27,82.220001,82.427002,82.018997,82.181000,82.181000,0
2018-03-28,81.913002,82.528000,81.699997,81.901001,81.901001,0
2018-03-29,82.666000,82.714996,82.320000,82.670998,82.670998,0
2018-03-30,82.593002,82.627998,82.308998,82.598000,82.598000,0
2018-04-02,82.446999,82.666000,81.955002,82.452003,82.452003,0
2018-04-03,81.880997,83.328003,81.862000,81.866997,81.866997,0
2018-04-04,83.097000,83.366997,82.578003,83.100998,83.100998,0
2018-04-05,83.706001,84.126999,83.596001,83.706001,83.706001,0
2018-04-06,83.848000,84.218002,83.737000,83.827003,83.827003,0
2018-04-09,83.651001,84.301003,83.587997,83.688004,83.688004,0
2018-04-10,84.000999,85.136002,83.933998,84.028999,84.028999,0
2018-04-11,85.041000,85.098999,84.583000,85.046997,85.046997,0
2018-04-12,84.973000,85.292999,84.707001,84.990997,84.990997,0
2018-04-13,85.218002,85.747002,85.180000,85.164001,85.164001,0
2018-04-16,85.282997,85.309998,84.910004,85.290001,85.290001,0
2018-04-17,85.146004,85.403999,85.061996,85.160004,85.160004,0
2018-04-18,85.218002,85.431999,84.795998,85.203003,85.203003,0
2018-04-19,85.022003,85.280998,84.977997,85.001999,85.001999,0
2018-04-20,84.820999,85.153000,84.418999,84.822998,84.822998,0
2018-04-23,84.443001,84.669998,84.385002,84.478996,84.478996,0
2018-04-24,84.667999,85.153000,84.574997,84.658997,84.658997,0
2018-04-25,84.842003,84.987000,84.664001,84.830002,84.830002,0
2018-04-26,85.193001,85.293999,84.869003,85.188004,85.188004,0
2018-04-27,84.927002,85.026001,84.769997,84.920998,84.920998,0
2018-04-30,84.940002,85.378998,84.889999,84.947998,84.947998,0
2018-05-01,85.169998,85.422997,84.998001,85.178001,85.178001,0
2018-05-02,85.507004,85.728996,85.320000,85.523003,85.523003,0
2018-05-03,85.248001,85.428001,84.481003,85.230003,85.230003,0
2018-05-04,84.914001,85.008003,84.370003,84.890999,84.890999,0
2018-05-07,84.888000,84.989998,84.597000,84.890999,84.890999,0
2018-05-08,84.568001,84.592003,83.889999,84.570999,84.570999,0
2018-05-09,84.207001,85.431000,84.158997,84.208000,84.208000,0
2018-05-10,85.482002,86.047997,85.397003,85.476997,85.476997,0
2018-05-11,85.699997,85.848999,85.444000,85.660004,85.660004,0
2018-05-14,85.530998,85.856003,85.449997,85.543999,85.543999,0
2018-05-15,85.717003,85.902000,85.320000,85.709999,85.709999,0
2018-05-16,85.669998,86.259003,85.583000,85.675003,85.675003,0
2018-05-17,86.330002,86.779999,86.269997,86.321999,86.321999,0
2018-05-18,86.349998,86.723999,85.800003,86.341003,86.341003,0
2018-05-21,86.113998,86.658997,86.099998,86.099998,86.099998,0
2018-05-22,86.849998,87.089996,86.739998,86.849998,86.849998,0
2018-05-23,86.407997,86.488998,84.930000,86.387001,86.387001,0
2018-05-24,85.599998,85.599998,84.461998,85.584999,85.584999,0
2018-05-25,84.821999,85.099998,84.065002,84.834999,84.834999,0
2018-05-28,84.487000,84.568001,83.959999,84.470001,84.470001,0
2018-05-29,84.192001,84.192001,83.346001,84.186996,84.186996,0
2018-05-30,83.233002,84.936996,83.196999,83.177002,83.177002,0
2018-05-31,84.333000,84.940002,83.575996,84.310997,84.310997,0
2018-06-01,84.014000,84.637001,83.997002,84.000000,84.000000,0
2018-06-04,84.584999,84.930000,84.580002,84.587997,84.587997,0
2018-06-05,85.111000,85.111000,84.080002,85.050003,85.050003,0
2018-06-06,84.906998,85.591003,84.800003,84.897003,84.897003,0
2018-06-07,85.056999,85.150002,84.584000,85.059998,85.059998,0
2018-06-08,84.501999,84.679001,83.861000,84.480003,84.480003,0
2018-06-11,84.410004,84.867996,84.338997,84.380997,84.380997,0
2018-06-12,84.968002,85.013000,84.669998,84.994003,84.994003,0
2018-06-13,84.862000,85.178001,84.797997,84.848000,84.848000,0
2018-06-14,84.969002,85.015999,84.432999,84.966003,84.966003,0
2018-06-15,84.345001,84.453003,83.708000,84.348000,84.348000,0
2018-06-18,83.811996,83.996002,83.482002,83.816002,83.816002,0
2018-06-19,83.388000,83.431999,82.565002,83.360001,83.360001,0
2018-06-20,82.905998,83.024002,82.672997,82.886002,82.886002,0
2018-06-21,82.911003,83.177002,82.580002,82.917999,82.917999,0
2018-06-22,82.547997,83.029999,82.265999,82.540001,82.540001,0
2018-06-25,82.768997,82.768997,82.191002,82.781998,82.781998,0
2018-06-26,82.438004,82.721001,82.209999,82.450996,82.450996,0
2018-06-27,82.786003,83.168999,82.353996,82.767998,82.767998,0
2018-06-28,82.696999,83.306999,82.467003,82.678001,82.678001,0
2018-06-29,83.321999,84.322998,83.247002,83.343002,83.343002,0
2018-07-02,84.234001,84.416000,83.760002,84.169998,84.169998,0
2018-07-03,84.074997,84.417000,83.889999,84.063004,84.063004,0
2018-07-04,83.990997,84.200996,83.933998,83.995003,83.995003,0
2018-07-05,84.081001,84.325996,83.860001,84.094002,84.094002,0
2018-07-06,84.141998,84.442001,84.078003,84.139999,84.139999,0
2018-07-09,84.309998,84.681999,84.278999,84.308998,84.308998,0
2018-07-10,84.610001,84.825996,84.569000,84.619003,84.619003,0
2018-07-11,84.347000,85.146004,84.195999,84.289001,84.289001,0
2018-07-12,84.758003,85.514999,84.758003,84.750000,84.750000,0
2018-07-13,85.557999,85.648003,85.240997,85.568001,85.568001,0
2018-07-16,85.425003,85.644997,85.376999,85.420998,85.420998,0
2018-07-17,85.523003,85.680000,85.430000,85.529999,85.529999,0
2018-07-18,85.582001,85.620003,85.050003,85.582001,85.582001,0
2018-07-19,85.652000,85.672997,85.066002,85.654999,85.654999,0
2018-07-20,84.742996,85.253998,84.521004,84.727997,84.727997,0
2018-07-23,84.640999,84.754997,84.410004,84.647003,84.647003,0
2018-07-24,84.611000,84.612999,84.289001,84.619003,84.619003,0
2018-07-25,84.597000,84.915001,84.459999,84.570000,84.570000,0
2018-07-26,85.032997,85.204002,84.809998,85.012001,85.012001,0
2018-07-27,85.037003,85.125999,84.852997,85.028999,85.028999,0
2018-07-30,84.905998,85.388000,84.870003,84.917999,84.917999,0
2018-07-31,85.194000,86.002998,84.830002,85.185997,85.185997,0
2018-08-01,85.863998,86.282997,85.863998,85.877998,85.877998,0
2018-08-02,85.884003,85.939003,85.420998,85.863998,85.863998,0
