Date,Open,High,Low,Close,Adj Close,Volume
2018-02-07,70.427696,70.674599,70.084000,70.427696,70.427696,0
2018-02-08,70.943901,71.321404,70.316002,70.942001,70.942001,0
2018-02-09,71.513702,71.606003,70.995903,71.481796,71.481796,0
2018-02-12,71.703598,71.703598,70.843002,71.703598,71.703598,0
2018-02-13,71.092400,71.541000,70.818001,71.109703,71.109703,0
2018-02-14,71.181000,71.499298,70.693001,71.181000,71.181000,0
2018-02-15,70.721802,70.930397,70.237000,70.721298,70.721298,0
2018-02-16,70.530998,70.731796,69.928299,70.509697,70.509697,0
2018-02-19,69.981102,70.089500,69.494003,69.981102,69.981102,0
2018-02-20,69.962601,70.045998,69.544998,69.956902,69.956902,0
2018-02-21,69.756104,69.867104,69.485001,69.738800,69.738800,0
2018-02-22,69.676003,69.879997,69.264000,69.684502,69.684502,0
2018-02-23,69.625603,69.688797,69.165497,69.636597,69.636597,0
2018-02-26,69.259003,69.259003,68.449303,69.259003,69.259003,0
2018-02-27,68.552101,68.920998,68.181000,68.549301,68.549301,0
2018-02-28,68.749496,68.938904,68.488403,68.794502,68.794502,0
2018-03-01,68.710701,69.374001,68.468002,68.702301,68.702301,0
2018-03-02,69.722298,70.579903,69.116997,69.716599,69.716599,0
2018-03-05,70.034698,70.378998,69.664001,70.034698,70.034698,0
2018-03-06,69.625000,70.421898,69.322998,69.628502,69.628502,0
2018-03-07,70.629097,70.869499,70.196999,70.607803,70.607803,0
2018-03-08,70.520599,70.762001,70.149002,70.516502,70.516502,0
2018-03-09,70.259399,70.325302,69.700996,70.287903,70.287903,0
2018-03-12,69.762001,70.129501,69.500000,69.762001,69.762001,0
2018-03-13,70.184998,70.464996,69.781998,70.177002,70.177002,0
2018-03-14,70.696503,70.812599,70.264000,70.735001,70.735001,0
2018-03-15,70.678596,70.855003,70.227997,70.603500,70.603500,0
2018-03-16,70.693398,70.997002,70.468002,70.699303,70.699303,0
2018-03-19,70.647697,71.377403,70.209000,70.647697,70.647697,0
2018-03-20,71.259804,71.391701,70.478798,71.246101,71.246101,0
2018-03-21,70.493401,70.707199,70.196999,70.458702,70.458702,0
2018-03-22,70.226303,70.443001,69.972000,70.223297,70.223297,0
2018-03-23,70.715897,70.778801,70.102997,70.718498,70.718498,0
2018-03-26,70.695900,71.537201,70.258003,70.691498,70.691498,0
2018-03-27,71.326202,71.328003,70.695000,71.325897,71.325897,0
