Date,Open,High,Low,Close,Adj Close,Volume
2018-02-07,4.023060,4.038400,4.000460,4.022890,4.022890,0
2018-02-08,4.033390,4.092790,4.013900,4.032790,4.032790,0
2018-02-09,4.086700,4.090100,4.059500,4.086900,4.086900,0
2018-02-12,4.061100,4.067600,4.045360,4.061190,4.061190,0
2018-02-13,4.044520,4.082900,4.040270,4.045100,4.045100,0
2018-02-14,4.069000,4.091700,4.061340,4.069100,4.069100,0
2018-02-15,4.072480,4.088900,4.067400,4.074300,4.074300,0
2018-02-16,4.082600,4.102950,4.037300,4.080720,4.080720,0
2018-02-19,4.039900,4.055100,4.030410,4.040600,4.040600,0
2018-02-20,4.043200,4.075100,4.032840,4.042800,4.042800,0
2018-02-21,4.055300,4.063900,4.033500,4.055300,4.055300,0
2018-02-22,4.038500,4.063400,4.035000,4.038500,4.038500,0
2018-02-23,4.052800,4.055500,4.043900,4.053210,4.053210,0
2018-02-26,4.041190,4.055910,4.032900,4.041900,4.041900,0
2018-02-27,4.032150,4.054090,4.032150,4.032400,4.032400,0
2018-02-28,4.059120,4.062500,4.022500,4.060300,4.060300,0
2018-03-01,4.024100,4.037900,4.014780,4.023000,4.023000,0
2018-03-02,4.043630,4.090080,4.039800,4.043450,4.043450,0
2018-03-05,4.064400,4.087000,4.053100,4.064150,4.064150,0
2018-03-06,4.052300,4.057200,4.035000,4.055500,4.055500,0
2018-03-07,4.046400,4.061650,4.024870,4.047600,4.047600,0
2018-03-08,4.033300,4.044000,4.022060,4.034600,4.034600,0
2018-03-09,4.017190,4.025400,4.005500,4.017140,4.017140,0
2018-03-12,4.006600,4.052600,4.005000,4.007700,4.007700,0
2018-03-13,4.055790,4.098800,4.045790,4.056700,4.056700,0
2018-03-14,4.100200,4.115250,4.078300,4.100500,4.100500,0
2018-03-15,4.108100,4.124500,4.103100,4.108500,4.108500,0
2018-03-16,4.092020,4.127200,4.092020,4.091740,4.091740,0
2018-03-19,4.113600,4.150170,4.111150,4.109300,4.109300,0
2018-03-20,4.145300,4.149100,4.106300,4.146000,4.146000,0
2018-03-21,4.112050,4.132400,4.109300,4.112700,4.112700,0
2018-03-22,4.120200,4.158500,4.115000,4.119670,4.119670,0
2018-03-23,4.199390,4.203800,4.169250,4.198300,4.198300,0
2018-03-26,4.202810,4.225400,4.172670,4.202600,4.202600,0
2018-03-27,4.194560,4.212300,4.192000,4.196200,4.196200,0
2018-03-28,4.203300,4.217000,4.186000,4.203260,4.203260,0
2018-03-29,4.194500,4.204600,4.132800,4.193840,4.193840,0
2018-03-30,4.123900,4.155000,4.121500,4.123800,4.123800,0
2018-04-02,4.138800,4.163570,4.137800,4.138770,4.138770,0
2018-04-03,4.164020,4.174900,4.150680,4.162600,4.162600,0
2018-04-04,4.162700,4.202700,4.159800,4.161600,4.161600,0
2018-04-05,4.164700,4.205260,4.158330,4.164410,4.164410,0
2018-04-06,4.203200,4.219930,4.189770,4.205600,4.205600,0
2018-04-09,4.220500,4.249600,4.205000,4.219400,4.219400,0
2018-04-10,4.261640,4.332600,4.235100,4.261800,4.261800,0
2018-04-11,4.297300,4.378960,4.292940,4.297600,4.297600,0
2018-04-12,4.324200,4.335700,4.239700,4.323800,4.323800,0
2018-04-13,4.274380,4.276000,4.235160,4.275100,4.275100,0
2018-04-16,4.250300,4.288000,4.247890,4.247500,4.247500,0
2018-04-17,4.268100,4.295900,4.235570,4.268100,4.268100,0
2018-04-18,4.233870,4.245400,4.155500,4.233900,4.233900,0
2018-04-19,4.147100,4.178700,4.138900,4.146620,4.146620,0
2018-04-20,4.163800,4.178800,4.141900,4.164100,4.164100,0
2018-04-23,4.178600,4.203570,4.160700,4.180000,4.180000,0
2018-04-24,4.199460,4.200600,4.166200,4.198800,4.198800,0
2018-04-25,4.175200,4.175900,4.108760,4.175220,4.175220,0
2018-04-26,4.152700,4.160900,4.115900,4.153000,4.153000,0
2018-04-27,4.112690,4.121200,4.080930,4.110590,4.110590,0
2018-04-30,4.099980,4.109220,4.071700,4.100400,4.100400,0
2018-05-01,4.095800,4.125300,4.087900,4.096700,4.096700,0
2018-05-02,4.120350,4.185530,4.108370,4.120300,4.120300,0
2018-05-03,4.184700,4.249610,4.167200,4.185100,4.185100,0
2018-05-04,4.233940,4.295630,4.228820,4.234100,4.234100,0
2018-05-07,4.238060,4.260690,4.223500,4.239000,4.239000,0
2018-05-08,4.254900,4.302400,4.252100,4.257100,4.257100,0
2018-05-09,4.343870,4.354700,4.239300,4.344000,4.344000,0
2018-05-10,4.260720,4.287700,4.224730,4.267700,4.267700,0
2018-05-11,4.223670,4.316200,4.219700,4.224500,4.224500,0
2018-05-14,4.308260,4.351480,4.308240,4.309430,4.309430,0
2018-05-15,4.350400,4.466170,4.346580,4.350200,4.350200,0
2018-05-16,4.445400,4.499270,4.398900,4.446500,4.446500,0
2018-05-17,4.424950,4.457200,4.413840,4.425780,4.425780,0
2018-05-18,4.453300,4.513340,4.444500,4.453280,4.453280,0
2018-05-21,4.501700,4.607600,4.496500,4.501900,4.501900,0
2018-05-22,4.592300,4.692100,4.560200,4.592200,4.592200,0
2018-05-23,4.772000,4.952240,4.771410,4.771560,4.771560,0
2018-05-24,4.600120,4.843200,4.585900,4.599000,4.599000,0
2018-05-25,4.796470,4.837770,4.723700,4.795900,4.795900,0
2018-05-28,4.737800,4.751050,4.585300,4.734300,4.734300,0
2018-05-29,4.610200,4.653000,4.567200,4.611400,4.611400,0
2018-05-30,4.603930,4.604100,4.493700,4.604400,4.604400,0
2018-05-31,4.516900,4.616500,4.508900,4.517410,4.517410,0
2018-06-01,4.592500,4.696060,4.580490,4.596800,4.596800,0
2018-06-04,4.700920,4.734900,4.638900,4.693890,4.693890,0
2018-06-05,4.638790,4.697400,4.637800,4.638740,4.638740,0
2018-06-06,4.665000,4.696000,4.621000,4.666700,4.666700,0
2018-06-07,4.623600,4.672600,4.542360,4.623400,4.623400,0
2018-06-08,4.562020,4.620130,4.534620,4.563110,4.563110,0
2018-06-11,4.531100,4.600900,4.525900,4.532300,4.532300,0
2018-06-12,4.582800,4.650710,4.579620,4.583000,4.583000,0
2018-06-13,4.646500,4.746900,4.640300,4.648700,4.648700,0
2018-06-14,4.731530,4.757870,4.673270,4.734500,4.734500,0
2018-06-15,4.752900,4.769800,4.716600,4.753800,4.753800,0
2018-06-18,4.742100,4.768200,4.692800,4.741300,4.741300,0
2018-06-19,4.732360,4.793010,4.731400,4.732370,4.732370,0
2018-06-20,4.767000,4.786800,4.750900,4.767400,4.767400,0
2018-06-21,4.763500,4.782900,4.755300,4.759600,4.759600,0
2018-06-22,4.778000,4.790200,4.723480,4.775400,4.775400,0
2018-06-25,4.658040,4.779600,4.589800,4.658320,4.658320,0
2018-06-26,4.747600,4.768500,4.660730,4.748100,4.748100,0
2018-06-27,4.655700,4.699170,4.618000,4.656100,4.656100,0
2018-06-28,4.634600,4.655800,4.585820,4.634200,4.634200,0
2018-06-29,4.601310,4.624480,4.581430,4.601000,4.601000,0
2018-07-02,4.634700,4.682000,4.623930,4.635000,4.635000,0
2018-07-03,4.641970,4.719700,4.632100,4.645530,4.645530,0
2018-07-04,4.711000,4.758300,4.696600,4.711000,4.711000,0
2018-07-05,4.707800,4.716100,4.626500,4.704500,4.704500,0
2018-07-06,4.637800,4.650000,4.617210,4.635090,4.635090,0
2018-07-09,4.626900,4.660900,4.568100,4.627200,4.627200,0
2018-07-10,4.752500,4.773960,4.682200,4.753100,4.753100,0
2018-07-11,4.747500,4.878900,4.740350,4.748600,4.748600,0
2018-07-12,4.907230,4.926900,4.799830,4.910700,4.910700,0
2018-07-13,4.853500,4.854600,4.801010,4.851800,4.851800,0
2018-07-16,4.842400,4.868910,4.819000,4.843330,4.843330,0
2018-07-17,4.867800,4.874700,4.788300,4.868000,4.868000,0
2018-07-18,4.798430,4.839660,4.752830,4.797950,4.797950,0
2018-07-19,4.802000,4.832730,4.801950,4.801600,4.801600,0
2018-07-20,4.810410,4.830100,4.793900,4.812610,4.812610,0
2018-07-23,4.821700,4.822500,4.776300,4.821330,4.821330,0
2018-07-24,4.768200,4.969600,4.766400,4.768620,4.768620,0
2018-07-25,4.911100,4.913700,4.846700,4.911900,4.911900,0
2018-07-26,4.839080,4.904230,4.823720,4.838670,4.838670,0
2018-07-27,4.897760,4.904000,4.865700,4.898100,4.898100,0
2018-07-30,4.877900,4.945500,4.871840,4.879430,4.879430,0
2018-07-31,4.943900,4.983500,4.935400,4.942700,4.942700,0
2018-08-01,4.964400,5.005900,4.947900,4.965600,4.965600,0
2018-08-02,5.024800,5.123600,4.996700,5.022980,5.022980,0
