Date,Open,High,Low,Close,Adj Close,Volume
2018-02-07,23.054701,23.131729,22.876431,23.054100,23.054100,0
2018-02-08,23.044100,23.183130,22.933399,23.049030,23.049030,0
2018-02-09,23.133301,23.161100,22.975229,23.132799,23.132799,0
2018-02-12,22.911200,22.972000,22.813730,22.913500,22.913500,0
2018-02-13,22.878000,23.054831,22.835501,22.882500,22.882500,0
2018-02-14,23.031630,23.116930,22.924000,23.032499,23.032499,0
2018-02-15,23.137100,23.141529,23.009600,23.131300,23.131300,0
2018-02-16,23.140400,23.221800,22.964399,23.132900,23.132900,0
2018-02-19,22.947201,23.016029,22.904329,22.942400,22.942400,0
2018-02-20,22.972900,23.048000,22.925301,22.973230,22.973230,0
2018-02-21,23.084801,23.112631,22.929300,23.085100,23.085100,0
2018-02-22,23.122700,23.135900,22.961399,23.134701,23.134701,0
2018-02-23,22.945499,22.956730,22.792730,22.946930,22.946930,0
2018-02-26,22.804701,22.999029,22.795401,22.806299,22.806299,0
2018-02-27,22.999701,23.044130,22.952499,22.997601,22.997601,0
2018-02-28,23.036530,23.044729,22.927429,23.040001,23.040001,0
2018-03-01,22.968330,23.051531,22.941601,22.964600,22.964600,0
2018-03-02,23.120501,23.362431,23.081301,23.120399,23.120399,0
2018-03-05,23.201599,23.336130,23.193729,23.195829,23.195829,0
2018-03-06,23.172501,23.300261,23.062201,23.173031,23.173031,0
2018-03-07,23.407700,23.484650,23.272499,23.403400,23.403400,0
2018-03-08,23.220200,23.263229,23.025101,23.221701,23.221701,0
2018-03-09,22.937830,22.951031,22.765200,22.933800,22.933800,0
2018-03-12,22.916201,22.983231,22.902000,22.917730,22.917730,0
2018-03-13,22.931400,22.999630,22.868629,22.934401,22.934401,0
2018-03-14,23.045330,23.077230,22.916201,23.049829,23.049829,0
2018-03-15,22.996401,23.101900,22.944000,22.996500,22.996500,0
2018-03-16,23.011330,23.125130,22.944401,23.013651,23.013651,0
2018-03-19,22.959730,23.189329,22.953699,22.949900,22.949900,0
2018-03-20,23.079430,23.143530,23.000130,23.079800,23.079800,0
2018-03-21,22.974230,22.988029,22.730129,22.971800,22.971800,0
2018-03-22,22.769400,22.832701,22.700600,22.772100,22.772100,0
2018-03-23,23.017151,23.044130,22.850220,23.014500,23.014500,0
2018-03-26,22.855700,22.921600,22.753321,22.857201,22.857201,0
2018-03-27,22.825800,22.867729,22.723200,22.830500,22.830500,0
2018-03-28,22.803801,22.846001,22.543100,22.805099,22.805099,0
2018-03-29,22.553101,22.596399,22.385201,22.557230,22.557230,0
2018-03-30,22.359800,22.417021,22.352800,22.362129,22.362129,0
2018-04-02,22.402300,22.559731,22.395830,22.405531,22.405531,0
2018-04-03,22.420000,22.480730,22.263229,22.421230,22.421230,0
2018-04-04,22.374201,22.514030,22.353600,22.374020,22.374020,0
2018-04-05,22.253000,22.265230,22.092030,22.253830,22.253830,0
2018-04-06,22.328699,22.500351,22.282101,22.332800,22.332800,0
2018-04-09,22.459400,22.628031,22.414900,22.462330,22.462330,0
2018-04-10,22.607430,22.686001,22.469299,22.602800,22.602800,0
2018-04-11,22.569330,22.696920,22.511200,22.561800,22.561800,0
2018-04-12,22.523800,22.577311,22.267200,22.521200,22.521200,0
2018-04-13,22.417021,22.422529,22.266300,22.417400,22.417400,0
2018-04-16,22.263929,22.359831,22.253500,22.262650,22.262650,0
2018-04-17,22.293600,22.355021,22.144400,22.295799,22.295799,0
2018-04-18,22.322611,22.335899,22.239799,22.319111,22.319111,0
2018-04-19,22.373899,22.631630,22.347500,22.376110,22.376110,0
2018-04-20,22.770300,22.923309,22.680300,22.770201,22.770201,0
2018-04-23,22.742399,23.097019,22.734800,22.744989,22.744989,0
2018-04-24,23.128201,23.136530,22.946699,23.125530,23.125530,0
2018-04-25,23.015699,23.301821,22.983999,23.020300,23.020300,0
2018-04-26,22.950600,23.006130,22.839300,22.951700,22.951700,0
2018-04-27,22.725929,22.763821,22.543400,22.727400,22.727400,0
2018-04-30,22.606300,22.723730,22.563000,22.606400,22.606400,0
2018-05-01,22.602921,22.681730,22.508200,22.601231,22.601231,0
2018-05-02,22.710600,22.982210,22.662201,22.718399,22.718399,0
2018-05-03,22.827700,22.950199,22.719000,22.826799,22.826799,0
2018-05-04,22.848431,22.978170,22.816200,22.846701,22.846701,0
2018-05-07,23.032200,23.192499,22.933491,23.031000,23.031000,0
2018-05-08,23.188601,23.315029,23.156000,23.196100,23.196100,0
2018-05-09,23.214430,23.311810,23.112600,23.213530,23.213530,0
2018-05-10,23.188000,23.235689,22.943001,23.196131,23.196131,0
2018-05-11,22.931900,23.205330,22.893000,22.933411,22.933411,0
2018-05-14,23.131229,23.393780,23.111799,23.132231,23.132231,0
2018-05-15,23.367201,23.581230,23.353590,23.368999,23.368999,0
2018-05-16,23.268200,23.428600,23.161301,23.263399,23.263399,0
2018-05-17,23.126699,23.285999,23.031000,23.125799,23.125799,0
2018-05-18,23.304230,23.487120,23.217800,23.300230,23.300230,0
2018-05-21,23.402700,23.557631,23.374060,23.402100,23.402100,0
2018-05-22,23.383600,23.390030,23.221300,23.386860,23.386860,0
2018-05-23,23.292000,23.382299,23.115999,23.295601,23.295601,0
2018-05-24,22.999300,23.185329,22.979630,22.992001,22.992001,0
2018-05-25,22.949600,22.971500,22.726629,22.948400,22.948400,0
2018-05-28,22.827101,22.853130,22.667999,22.831329,22.831329,0
2018-05-29,22.772400,22.832581,22.681200,22.771099,22.771099,0
2018-05-30,22.888800,22.993231,22.847000,22.886299,22.886299,0
2018-05-31,23.080429,23.374830,23.062599,23.079300,23.079300,0
2018-06-01,23.278400,23.329121,23.113300,23.285700,23.285700,0
2018-06-04,23.266100,23.442610,23.232321,23.269230,23.269230,0
2018-06-05,23.478130,23.867970,23.469999,23.472601,23.472601,0
2018-06-06,23.925840,24.086540,23.838329,23.922729,23.922729,0
2018-06-07,23.926559,24.243931,23.915001,23.922899,23.922899,0
2018-06-08,24.084700,24.288700,24.019899,24.093929,24.093929,0
2018-06-11,23.963301,24.243641,23.947901,23.964100,23.964100,0
2018-06-12,24.219299,24.317499,24.189100,24.221100,24.221100,0
2018-06-13,24.319500,24.371099,24.247999,24.320801,24.320801,0
2018-06-14,24.396700,24.420280,23.978331,24.393101,24.393101,0
2018-06-15,24.102430,24.294470,23.965799,24.113199,24.113199,0
2018-06-18,23.977800,24.091841,23.946699,23.977800,23.977800,0
2018-06-19,23.903311,23.977800,23.715099,23.900721,23.900721,0
2018-06-20,23.785130,23.794010,23.579229,23.781300,23.781300,0
2018-06-21,23.576300,23.660160,23.504629,23.587030,23.587030,0
2018-06-22,23.587799,23.688431,23.383200,23.585600,23.585600,0
2018-06-25,23.369631,23.528950,23.314501,23.370100,23.370100,0
2018-06-26,23.295099,23.361959,23.086500,23.291731,23.291731,0
2018-06-27,23.206301,23.294800,23.143311,23.208500,23.208500,0
2018-06-28,23.305149,23.323931,22.940201,23.304899,23.304899,0
2018-06-29,22.827999,22.991501,22.786900,22.824600,22.824600,0
2018-07-02,23.126900,23.427589,22.894899,23.125299,23.125299,0
2018-07-03,23.237000,23.312889,22.739000,23.240900,23.240900,0
2018-07-04,22.743799,22.794729,22.587099,22.742420,22.742420,0
2018-07-05,22.658930,22.747030,22.478399,22.664301,22.664301,0
2018-07-06,22.506500,22.568399,22.363630,22.508600,22.508600,0
2018-07-09,22.410801,22.546909,22.326401,22.412430,22.412430,0
2018-07-10,22.545630,22.600901,22.291000,22.544430,22.544430,0
2018-07-11,22.289499,22.355129,22.162701,22.307301,22.307301,0
2018-07-12,22.265930,22.277700,21.927999,22.264931,22.264931,0
2018-07-13,22.124729,22.198629,21.998449,22.127729,22.127729,0
2018-07-16,22.071600,22.113159,21.996929,22.072701,22.072701,0
2018-07-17,22.054199,22.223391,22.000500,22.052000,22.052000,0
2018-07-18,22.014900,22.136299,21.987000,22.011520,22.011520,0
2018-07-19,22.011600,22.215370,21.990000,22.010599,22.010599,0
2018-07-20,22.182871,22.366880,22.139999,22.183901,22.183901,0
2018-07-23,22.332331,22.424200,22.311430,22.333000,22.333000,0
2018-07-24,22.116930,22.155121,21.994120,22.115200,22.115200,0
2018-07-25,22.035931,22.045130,21.888630,22.031300,22.031300,0
2018-07-26,21.910601,21.938820,21.669930,21.912251,21.912251,0
2018-07-27,21.708521,21.726000,21.592230,21.705400,21.705400,0
2018-07-30,21.707300,21.787630,21.656000,21.707701,21.707701,0
2018-07-31,21.692801,21.858070,21.690001,21.692600,21.692600,0
2018-08-01,21.817699,21.869600,21.680861,21.817200,21.817200,0
2018-08-02,21.682529,21.791361,21.614599,21.682600,21.682600,0
