Date,Open,High,Low,Close,Adj Close,Volume
2018-02-07,117.087997,117.160004,115.650002,117.089996,117.089996,0
2018-02-08,115.740997,116.599998,115.740997,115.809998,115.809998,0
2018-02-09,116.091003,116.458000,115.433998,116.050003,116.050003,0
2018-02-12,115.762001,116.014000,115.459999,115.769997,115.769997,0
2018-02-13,115.745003,115.850998,114.970001,115.769997,115.769997,0
2018-02-14,115.190002,115.379997,114.279999,115.199997,115.199997,0
2018-02-15,114.867996,115.419998,114.610001,114.889999,114.889999,0
2018-02-16,115.035004,115.290001,114.410004,115.040001,115.040001,0
2018-02-19,114.580002,114.930000,114.300003,114.580002,114.580002,0
2018-02-20,114.790001,114.912003,114.419998,114.793999,114.793999,0
2018-02-21,114.650002,115.096001,114.459999,114.660004,114.660004,0
2018-02-22,114.627998,114.669998,114.070000,114.561996,114.561996,0
2018-02-23,114.480003,114.600998,113.769997,114.449997,114.449997,0
2018-02-26,114.212997,114.285004,113.800003,114.251999,114.251999,0
2018-02-27,114.080002,114.446999,113.949997,114.057999,114.057999,0
2018-02-28,114.339996,114.431000,112.849998,114.330002,114.330002,0
2018-03-01,112.846001,113.180000,112.639999,112.870003,112.870003,0
2018-03-02,112.764000,112.910004,112.230003,112.741997,112.741997,0
2018-03-05,112.626999,112.900002,112.319000,112.615997,112.615997,0
2018-03-06,113.057999,113.473000,112.489998,113.038002,113.038002,0
2018-03-07,112.550003,112.837997,112.190002,112.470001,112.470001,0
2018-03-08,112.510002,112.570000,111.570000,112.537003,112.537003,0
2018-03-09,111.821999,112.688004,111.761002,111.823997,111.823997,0
2018-03-12,112.389999,112.497002,111.989998,112.399002,112.399002,0
2018-03-13,112.213997,113.221428,112.160004,112.167999,112.167999,0
2018-03-14,112.887001,113.060997,112.070000,112.849998,112.849998,0
2018-03-15,112.375000,112.471420,111.601997,112.385002,112.385002,0
2018-03-16,111.709999,111.720001,111.070000,111.722000,111.722000,0
2018-03-19,111.178001,111.660004,110.809998,111.216003,111.216003,0
2018-03-20,111.470001,112.061996,111.320000,111.449997,111.449997,0
2018-03-21,111.367996,111.629997,111.220001,111.370003,111.370003,0
2018-03-22,111.639999,111.769997,110.949997,111.650002,111.650002,0
2018-03-23,110.929001,111.041000,110.589996,110.884003,110.884003,0
2018-03-26,110.667999,111.379997,110.550003,110.692001,110.692001,0
2018-03-27,111.667000,111.956001,111.230003,111.628998,111.628998,0
2018-03-28,111.427002,111.599998,110.820000,111.410004,111.410004,0
2018-03-29,111.636002,111.689003,110.910004,111.639999,111.639999,0
2018-03-30,111.311996,111.492996,111.029999,111.315002,111.315002,0
2018-04-02,111.334999,111.629997,110.769997,111.349998,111.349998,0
2018-04-03,110.769997,111.470001,110.667000,110.752998,110.752998,0
2018-04-04,111.039001,111.250000,110.599998,111.040001,111.040001,0
2018-04-05,111.209999,111.589996,111.070000,111.200996,111.200996,0
2018-04-06,111.290001,111.782997,111.150002,111.250999,111.250999,0
2018-04-09,111.471001,111.935997,111.320000,111.489998,111.489998,0
2018-04-10,111.607002,112.279999,111.542000,111.627998,111.627998,0
2018-04-11,111.999001,112.070000,111.300003,111.989998,111.989998,0
2018-04-12,111.558998,111.610001,111.000000,111.568001,111.568001,0
2018-04-13,111.449997,112.110001,111.393242,111.407997,111.407997,0
2018-04-16,111.594002,111.930000,111.209999,111.608002,111.608002,0
2018-04-17,111.516998,111.613998,110.739998,111.559998,111.559998,0
2018-04-18,110.709999,110.999001,110.589996,110.697998,110.697998,0
2018-04-19,110.831001,111.063004,110.502998,110.821999,110.821999,0
2018-04-20,110.570000,110.830002,110.309998,110.570000,110.570000,0
2018-04-23,110.489998,111.106003,110.386002,110.510002,110.510002,0
2018-04-24,111.181000,111.511002,111.099998,111.169998,111.169998,0
2018-04-25,111.150002,111.309998,110.860001,111.149002,111.149002,0
2018-04-26,111.290001,111.378998,110.540001,111.282997,111.282997,0
2018-04-27,110.489998,110.533760,110.150002,110.510002,110.510002,0
